fecha,Sucursal,bodega,sector,tipo,venta_neta,lineas,facturas
2024-04-01,Cartagena,5,Servicios Publicos,historico,152820336.2,180.0,63.0
2024-05-01,Cartagena,5,Servicios Publicos,historico,164080289.0,164.0,77.0
2024-06-01,Cartagena,5,Servicios Publicos,historico,153294172.5,137.0,58.0
2024-07-01,Cartagena,5,Servicios Publicos,historico,299923708.0,111.0,46.0
2024-08-01,Cartagena,5,Servicios Publicos,historico,305765453.0,130.0,60.0
2024-09-01,Cartagena,5,Servicios Publicos,historico,1591184159.0,163.0,76.0
2024-10-01,Cartagena,5,Servicios Publicos,historico,1553764580.3,237.0,83.0
2024-11-01,Cartagena,5,Servicios Publicos,historico,306831702.0,132.0,67.0
2024-12-01,Cartagena,5,Servicios Publicos,historico,333373474.0,230.0,92.0
2025-01-01,Cartagena,5,Servicios Publicos,historico,146597684.0,107.0,44.0
2025-02-01,Cartagena,5,Servicios Publicos,historico,148328487.9,181.0,74.0
2025-03-01,Cartagena,5,Servicios Publicos,historico,1985191405.4,152.0,53.0
2025-04-01,Cartagena,5,Servicios Publicos,historico,172026573.0,152.0,64.0
2025-05-01,Cartagena,5,Servicios Publicos,historico,257039847.0,179.0,64.0
2025-06-01,Cartagena,5,Servicios Publicos,historico,149368744.71,169.0,76.0
2025-07-01,Cartagena,5,Servicios Publicos,historico,1270879984.4,218.0,82.0
2025-08-01,Cartagena,5,Servicios Publicos,historico,247447816.0,204.0,81.0
2025-09-01,Cartagena,5,Servicios Publicos,historico,2445173100.4,228.0,97.0
2025-10-01,Cartagena,5,Servicios Publicos,historico,173528170.9,222.0,80.0
2025-11-01,Cartagena,5,Servicios Publicos,historico,248747812.0,193.0,69.0
2025-12-01,Cartagena,5,Servicios Publicos,historico,152321913.0,89.0,43.0
2026-01-01,Cartagena,5,Servicios Publicos,historico,139465430.0,216.0,61.0
2026-02-01,Cartagena,5,Servicios Publicos,historico,490066018.0,166.0,67.0
2026-03-01,Cartagena,5,Servicios Publicos,historico,105823409.0,132.0,53.0
2026-04-01,Cartagena,5,Servicios Publicos,historico,237962654.0,155.0,62.0
2024-01-01,Cartagena,5,Transporte y Logistica,historico,106371761.0,210.0,105.0
2024-02-01,Cartagena,5,Transporte y Logistica,historico,120372330.0,203.0,115.0
2024-03-01,Cartagena,5,Transporte y Logistica,historico,162818829.0,188.0,103.0
2024-04-01,Cartagena,5,Transporte y Logistica,historico,122438514.0,256.0,117.0
2024-05-01,Cartagena,5,Transporte y Logistica,historico,52822069.0,189.0,98.0
2024-06-01,Cartagena,5,Transporte y Logistica,historico,89349124.0,219.0,104.0
2024-07-01,Cartagena,5,Transporte y Logistica,historico,103178217.0,173.0,82.0
2024-08-01,Cartagena,5,Transporte y Logistica,historico,90867027.0,183.0,84.0
2024-09-01,Cartagena,5,Transporte y Logistica,historico,106140099.8,148.0,88.0
2024-10-01,Cartagena,5,Transporte y Logistica,historico,104199829.0,159.0,85.0
2024-11-01,Cartagena,5,Transporte y Logistica,historico,112082549.0,169.0,84.0
2024-12-01,Cartagena,5,Transporte y Logistica,historico,98194774.8,231.0,113.0
2025-01-01,Cartagena,5,Transporte y Logistica,historico,218458036.0,308.0,166.0
2025-02-01,Cartagena,5,Transporte y Logistica,historico,158326365.0,286.0,138.0
2025-03-01,Cartagena,5,Transporte y Logistica,historico,166226779.08,276.0,148.0
2025-04-01,Cartagena,5,Transporte y Logistica,historico,188863877.12,293.0,142.0
2025-05-01,Cartagena,5,Transporte y Logistica,historico,156825602.43,204.0,128.0
2025-06-01,Cartagena,5,Transporte y Logistica,historico,141024544.5,241.0,134.0
2025-07-01,Cartagena,5,Transporte y Logistica,historico,180376395.0,294.0,163.0
2025-08-01,Cartagena,5,Transporte y Logistica,historico,138570797.8,216.0,96.0
2025-09-01,Cartagena,5,Transporte y Logistica,historico,161780480.5,212.0,117.0
2025-10-01,Cartagena,5,Transporte y Logistica,historico,210460860.0,281.0,107.0
2025-11-01,Cartagena,5,Transporte y Logistica,historico,124332261.0,143.0,72.0
2025-12-01,Cartagena,5,Transporte y Logistica,historico,186106583.1,287.0,115.0
2026-01-01,Cartagena,5,Transporte y Logistica,historico,216008284.0,180.0,81.0
2026-02-01,Cartagena,5,Transporte y Logistica,historico,170230692.0,229.0,104.0
2026-03-01,Cartagena,5,Transporte y Logistica,historico,169622753.65,261.0,110.0
2026-04-01,Cartagena,5,Transporte y Logistica,historico,155871102.5,274.0,132.0
2024-01-01,Cartagena,5,Turistico,historico,4362792.0,17.0,8.0
2024-02-01,Cartagena,5,Turistico,historico,7649800.0,12.0,10.0
2024-03-01,Cartagena,5,Turistico,historico,2443840.0,8.0,4.0
2024-04-01,Cartagena,5,Turistico,historico,157592.0,4.0,3.0
2024-05-01,Cartagena,5,Turistico,historico,352500.0,3.0,3.0
2024-06-01,Cartagena,5,Turistico,historico,1379088.0,6.0,3.0
2024-07-01,Cartagena,5,Turistico,historico,0.0,0.0,0.0
2024-08-01,Cartagena,5,Turistico,historico,0.0,0.0,0.0
2024-09-01,Cartagena,5,Turistico,historico,578508.0,3.0,1.0
2024-10-01,Cartagena,5,Turistico,historico,3425310.0,5.0,4.0
2024-11-01,Cartagena,5,Turistico,historico,0.0,0.0,0.0
2024-12-01,Cartagena,5,Turistico,historico,5136000.0,2.0,2.0
2025-01-01,Cartagena,5,Turistico,historico,5463200.0,3.0,3.0
2025-02-01,Cartagena,5,Turistico,historico,11958742.8,11.0,7.0
2025-03-01,Cartagena,5,Turistico,historico,17386042.0,41.0,10.0
2025-04-01,Cartagena,5,Turistico,historico,6810200.0,18.0,5.0
2025-05-01,Cartagena,5,Turistico,historico,1394909.1400000001,3.0,2.0
2025-06-01,Cartagena,5,Turistico,historico,1479871.88,7.0,6.0
2025-07-01,Cartagena,5,Turistico,historico,733664.0,3.0,3.0
2025-08-01,Cartagena,5,Turistico,historico,5393880.0,5.0,3.0
2025-09-01,Cartagena,5,Turistico,historico,5826310.0,5.0,3.0
2025-10-01,Cartagena,5,Turistico,historico,1295900.0,4.0,4.0
2025-11-01,Cartagena,5,Turistico,historico,0.0,0.0,0.0
2025-12-01,Cartagena,5,Turistico,historico,0.0,0.0,0.0
2026-01-01,Cartagena,5,Turistico,historico,312300.0,2.0,1.0
2026-02-01,Cartagena,5,Turistico,historico,1241710.0,9.0,5.0
2026-03-01,Cartagena,5,Turistico,historico,1942450.0,11.0,8.0
2026-04-01,Cartagena,5,Turistico,historico,4555280.0,9.0,6.0
2026-05-01,Medellín,1,0,proyeccion,51319075.21889454,,
2026-05-01,Medellín,1,Agricultura,proyeccion,459498979.1044358,,
2026-05-01,Medellín,1,Articulos Para el Hogar y la Oficina,proyeccion,25022891.822921332,,
2026-05-01,Medellín,1,Caucho y Plasticos,proyeccion,50320904.909915574,,
2026-05-01,Medellín,1,Comercio,proyeccion,1886230751.4553437,,
2026-05-01,Medellín,1,Construction,proyeccion,441796570.3750795,,
2026-05-01,Medellín,1,Education,proyeccion,3594873.424108948,,
2026-05-01,Medellín,1,Empleados,proyeccion,8348214.183477997,,
2026-05-01,Medellín,1,Equipo de Transporte,proyeccion,31884271.707659226,,
2026-05-01,Medellín,1,Food,proyeccion,977772049.3191724,,
2026-05-01,Medellín,1,Health/Social,proyeccion,24291574.583142333,,
2026-05-01,Medellín,1,Hidrocarburo,proyeccion,199122419.15935528,,
2026-05-01,Medellín,1,IT/Communication,proyeccion,7464746.959320907,,
2026-05-01,Medellín,1,Industria,proyeccion,803063897.5928366,,
2026-05-01,Medellín,1,Madera y Papel,proyeccion,160632890.74712074,,
2026-05-01,Medellín,1,Maquinaria y Afines,proyeccion,134452465.28503048,,
2026-05-01,Medellín,1,Mining,proyeccion,554550083.1162915,,
2026-05-01,Medellín,1,Persona Natural,proyeccion,25255746.091732506,,
2026-05-01,Medellín,1,Quimico,proyeccion,395090190.2388384,,
2026-05-01,Medellín,1,Servicio de apoyo empresarial,proyeccion,108886352.8566019,,
2026-05-01,Medellín,1,Servicios Publicos,proyeccion,319345228.89404756,,
2026-05-01,Medellín,1,"Textiles, Confecciones y Cuero",proyeccion,74030861.88204354,,
2026-05-01,Medellín,1,Transporte y Logistica,proyeccion,116625539.82175624,,
2026-05-01,Medellín,1,Turistico,proyeccion,6442767.654651892,,
2026-05-01,Bogotá,2,0,proyeccion,41379570.069380194,,
2026-05-01,Bogotá,2,Agricultura,proyeccion,403889978.1688584,,
2026-05-01,Bogotá,2,Articulos Para el Hogar y la Oficina,proyeccion,108236227.54491875,,
2026-05-01,Bogotá,2,Caucho y Plasticos,proyeccion,36341781.885680564,,
2026-05-01,Bogotá,2,Comercio,proyeccion,2145972694.775333,,
2026-05-01,Bogotá,2,Construction,proyeccion,163776678.27845094,,
2026-05-01,Bogotá,2,Education,proyeccion,5573693.108286086,,
2026-05-01,Bogotá,2,Empleados,proyeccion,7017358.477800769,,
2026-05-01,Bogotá,2,Energy supply,proyeccion,18349898.84324577,,
2026-05-01,Bogotá,2,Equipo de Transporte,proyeccion,301702514.7741647,,
2026-05-01,Bogotá,2,Food,proyeccion,1248614939.453462,,
2026-05-01,Bogotá,2,Health/Social,proyeccion,25565787.616970733,,
2026-05-01,Bogotá,2,Hidrocarburo,proyeccion,607106885.7361566,,
2026-05-01,Bogotá,2,IT/Communication,proyeccion,37737653.524574235,,
2026-05-01,Bogotá,2,Industria,proyeccion,475136282.2850668,,
2026-05-01,Bogotá,2,Madera y Papel,proyeccion,84977809.04992396,,
2026-05-01,Bogotá,2,Maquinaria y Afines,proyeccion,276827571.3931779,,
2026-05-01,Bogotá,2,Mining,proyeccion,789624304.3166531,,
2026-05-01,Bogotá,2,Persona Natural,proyeccion,24912405.682268694,,
2026-05-01,Bogotá,2,Quimico,proyeccion,567421732.4134812,,
2026-05-01,Bogotá,2,Servicio de apoyo empresarial,proyeccion,34764955.7456369,,
2026-05-01,Bogotá,2,Servicios Publicos,proyeccion,87010582.65796441,,
2026-05-01,Bogotá,2,"Textiles, Confecciones y Cuero",proyeccion,46704444.61324325,,
2026-05-01,Bogotá,2,Transporte y Logistica,proyeccion,189889474.5213564,,
2026-05-01,Bogotá,2,Turistico,proyeccion,3896183.589771012,,
2026-05-01,Cali,3,0,proyeccion,22362855.97573745,,
2026-05-01,Cali,3,Agricultura,proyeccion,30493739.731479906,,
2026-05-01,Cali,3,Articulos Para el Hogar y la Oficina,proyeccion,24676233.296519052,,
2026-05-01,Cali,3,Caucho y Plasticos,proyeccion,76405840.98848747,,
2026-05-01,Cali,3,Comercio,proyeccion,838527472.631541,,
2026-05-01,Cali,3,Construction,proyeccion,46525874.94270181,,
2026-05-01,Cali,3,Education,proyeccion,2509987.271503068,,
2026-05-01,Cali,3,Empleados,proyeccion,3075535.970841983,,
2026-05-01,Cali,3,Equipo de Transporte,proyeccion,114041570.96818255,,
2026-05-01,Cali,3,Food,proyeccion,1248784319.7964761,,
2026-05-01,Cali,3,Health/Social,proyeccion,1547125.126475752,,
2026-05-01,Cali,3,Hidrocarburo,proyeccion,36688585.34084538,,
2026-05-01,Cali,3,IT/Communication,proyeccion,9103978.520597788,,
2026-05-01,Cali,3,Industria,proyeccion,193867886.92785498,,
2026-05-01,Cali,3,Madera y Papel,proyeccion,119013935.17743887,,
2026-05-01,Cali,3,Maquinaria y Afines,proyeccion,53517028.332311876,,
2026-05-01,Cali,3,Mining,proyeccion,99028872.44135748,,
2026-05-01,Cali,3,Persona Natural,proyeccion,24108364.087611433,,
2026-05-01,Cali,3,Quimico,proyeccion,329821316.77394044,,
2026-05-01,Cali,3,Servicio de apoyo empresarial,proyeccion,5434836.792488485,,
2026-05-01,Cali,3,Servicios Publicos,proyeccion,38776316.58587043,,
2026-05-01,Cali,3,"Textiles, Confecciones y Cuero",proyeccion,21065320.501108333,,
2026-05-01,Cali,3,Transporte y Logistica,proyeccion,32625915.548109945,,
2026-05-01,Cali,3,Turistico,proyeccion,3953625.711124674,,
2026-05-01,Barranquilla,4,0,proyeccion,26143926.90956628,,
2026-05-01,Barranquilla,4,Agricultura,proyeccion,35086163.65899543,,
2026-05-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,proyeccion,20307607.733436123,,
2026-05-01,Barranquilla,4,Caucho y Plasticos,proyeccion,30094405.04849838,,
2026-05-01,Barranquilla,4,Comercio,proyeccion,428694422.88167465,,
2026-05-01,Barranquilla,4,Construction,proyeccion,186445627.10560375,,
2026-05-01,Barranquilla,4,Empleados,proyeccion,2955350.4136561737,,
2026-05-01,Barranquilla,4,Equipo de Transporte,proyeccion,12226017.175744442,,
2026-05-01,Barranquilla,4,Food,proyeccion,292427252.590576,,
2026-05-01,Barranquilla,4,Health/Social,proyeccion,8726733.855930986,,
2026-05-01,Barranquilla,4,Hidrocarburo,proyeccion,62436328.97655902,,
2026-05-01,Barranquilla,4,Industria,proyeccion,749199678.7324721,,
2026-05-01,Barranquilla,4,Madera y Papel,proyeccion,47688508.29404474,,
2026-05-01,Barranquilla,4,Maquinaria y Afines,proyeccion,104113921.7294845,,
2026-05-01,Barranquilla,4,Mining,proyeccion,825820822.7958884,,
2026-05-01,Barranquilla,4,Persona Natural,proyeccion,5884404.945592966,,
2026-05-01,Barranquilla,4,Quimico,proyeccion,208057995.23970327,,
2026-05-01,Barranquilla,4,Servicio de apoyo empresarial,proyeccion,13311993.983618686,,
2026-05-01,Barranquilla,4,Servicios Publicos,proyeccion,61386820.0920322,,
2026-05-01,Barranquilla,4,"Textiles, Confecciones y Cuero",proyeccion,29489100.027789693,,
2026-05-01,Barranquilla,4,Transporte y Logistica,proyeccion,69714196.03764658,,
2026-05-01,Cartagena,5,0,proyeccion,22743248.01306345,,
2026-05-01,Cartagena,5,Caucho y Plasticos,proyeccion,4292850.849455634,,
2026-05-01,Cartagena,5,Comercio,proyeccion,383032877.2245838,,
2026-05-01,Cartagena,5,Construction,proyeccion,323392337.2933546,,
2026-05-01,Cartagena,5,Empleados,proyeccion,3263395.496970013,,
2026-05-01,Cartagena,5,Equipo de Transporte,proyeccion,8675699.35089782,,
2026-05-01,Cartagena,5,Food,proyeccion,306886626.3131449,,
2026-05-01,Cartagena,5,Health/Social,proyeccion,22641574.649435863,,
2026-05-01,Cartagena,5,Hidrocarburo,proyeccion,291594689.0312825,,
2026-05-01,Cartagena,5,Industria,proyeccion,394013014.2824622,,
2026-05-01,Cartagena,5,Madera y Papel,proyeccion,89403537.5753299,,
2026-05-01,Cartagena,5,Maquinaria y Afines,proyeccion,47036675.07196055,,
2026-05-01,Cartagena,5,Mining,proyeccion,144469536.31849816,,
2026-05-01,Cartagena,5,Persona Natural,proyeccion,18293201.63454026,,
2026-05-01,Cartagena,5,Quimico,proyeccion,231832426.51498482,,
2026-05-01,Cartagena,5,Servicio de apoyo empresarial,proyeccion,20467549.65625836,,
2026-05-01,Cartagena,5,Servicios Publicos,proyeccion,345680761.7339995,,
2026-05-01,Cartagena,5,Transporte y Logistica,proyeccion,190784063.30266207,,
2026-05-01,Cartagena,5,Turistico,proyeccion,3602953.569615935,,
2026-06-01,Medellín,1,0,proyeccion,50792675.71252553,,
2026-06-01,Medellín,1,Agricultura,proyeccion,436424740.9484395,,
2026-06-01,Medellín,1,Articulos Para el Hogar y la Oficina,proyeccion,24099467.389350105,,
2026-06-01,Medellín,1,Caucho y Plasticos,proyeccion,50772890.26779503,,
2026-06-01,Medellín,1,Comercio,proyeccion,1886139658.5881414,,
2026-06-01,Medellín,1,Construction,proyeccion,501862321.7631133,,
2026-06-01,Medellín,1,Education,proyeccion,4478048.203367967,,
2026-06-01,Medellín,1,Empleados,proyeccion,7668168.234941369,,
2026-06-01,Medellín,1,Equipo de Transporte,proyeccion,22583172.671997074,,
2026-06-01,Medellín,1,Food,proyeccion,991045730.7901616,,
2026-06-01,Medellín,1,Health/Social,proyeccion,25973408.53636702,,
2026-06-01,Medellín,1,Hidrocarburo,proyeccion,128953728.50606857,,
2026-06-01,Medellín,1,IT/Communication,proyeccion,8999310.600326337,,
2026-06-01,Medellín,1,Industria,proyeccion,805207991.7533668,,
2026-06-01,Medellín,1,Madera y Papel,proyeccion,140882618.23612252,,
2026-06-01,Medellín,1,Maquinaria y Afines,proyeccion,136360023.5491351,,
2026-06-01,Medellín,1,Mining,proyeccion,549316434.4572278,,
2026-06-01,Medellín,1,Persona Natural,proyeccion,24911734.133385465,,
2026-06-01,Medellín,1,Quimico,proyeccion,425682842.35978055,,
2026-06-01,Medellín,1,Servicio de apoyo empresarial,proyeccion,127374749.5377177,,
2026-06-01,Medellín,1,Servicios Publicos,proyeccion,170340168.60028562,,
2026-06-01,Medellín,1,"Textiles, Confecciones y Cuero",proyeccion,71373728.79085942,,
2026-06-01,Medellín,1,Transporte y Logistica,proyeccion,117799753.49287277,,
2026-06-01,Medellín,1,Turistico,proyeccion,6262809.540954078,,
2026-06-01,Bogotá,2,0,proyeccion,33445123.74281158,,
2026-06-01,Bogotá,2,Agricultura,proyeccion,460627625.2702784,,
2026-06-01,Bogotá,2,Articulos Para el Hogar y la Oficina,proyeccion,108168481.56293704,,
2026-06-01,Bogotá,2,Caucho y Plasticos,proyeccion,40630069.79445588,,
2026-06-01,Bogotá,2,Comercio,proyeccion,2135372081.2248034,,
2026-06-01,Bogotá,2,Construction,proyeccion,175202787.24765474,,
2026-06-01,Bogotá,2,Education,proyeccion,4789364.413734978,,
2026-06-01,Bogotá,2,Empleados,proyeccion,8764577.239590414,,
2026-06-01,Bogotá,2,Energy supply,proyeccion,20230463.53690247,,
2026-06-01,Bogotá,2,Equipo de Transporte,proyeccion,299521449.51271486,,
2026-06-01,Bogotá,2,Food,proyeccion,1245337520.3249104,,
2026-06-01,Bogotá,2,Health/Social,proyeccion,26110235.01872802,,
2026-06-01,Bogotá,2,Hidrocarburo,proyeccion,545267752.6744566,,
2026-06-01,Bogotá,2,IT/Communication,proyeccion,23199787.612405747,,
2026-06-01,Bogotá,2,Industria,proyeccion,495673977.5819212,,
2026-06-01,Bogotá,2,Madera y Papel,proyeccion,77530740.15904814,,
2026-06-01,Bogotá,2,Maquinaria y Afines,proyeccion,276854800.121676,,
2026-06-01,Bogotá,2,Mining,proyeccion,767284257.4969348,,
2026-06-01,Bogotá,2,Persona Natural,proyeccion,20893881.79582269,,
2026-06-01,Bogotá,2,Quimico,proyeccion,515705376.13827634,,
2026-06-01,Bogotá,2,Servicio de apoyo empresarial,proyeccion,30187717.300071985,,
2026-06-01,Bogotá,2,Servicios Publicos,proyeccion,99246256.31408271,,
2026-06-01,Bogotá,2,"Textiles, Confecciones y Cuero",proyeccion,36470646.36658485,,
2026-06-01,Bogotá,2,Transporte y Logistica,proyeccion,166430306.2581209,,
2026-06-01,Bogotá,2,Turistico,proyeccion,2678788.7213083766,,
2026-06-01,Cali,3,0,proyeccion,24098378.899416126,,
2026-06-01,Cali,3,Agricultura,proyeccion,31865770.542022604,,
2026-06-01,Cali,3,Articulos Para el Hogar y la Oficina,proyeccion,26388152.89505107,,
2026-06-01,Cali,3,Caucho y Plasticos,proyeccion,80867260.6056189,,
2026-06-01,Cali,3,Comercio,proyeccion,861106789.5507407,,
2026-06-01,Cali,3,Construction,proyeccion,60790915.82301103,,
2026-06-01,Cali,3,Education,proyeccion,3056710.4440749045,,
2026-06-01,Cali,3,Empleados,proyeccion,3737726.373621658,,
2026-06-01,Cali,3,Equipo de Transporte,proyeccion,112385716.60041198,,
2026-06-01,Cali,3,Food,proyeccion,1072105884.1813788,,
2026-06-01,Cali,3,Health/Social,proyeccion,1693790.746854923,,
2026-06-01,Cali,3,Hidrocarburo,proyeccion,31968219.055259906,,
2026-06-01,Cali,3,IT/Communication,proyeccion,10361286.71353448,,
2026-06-01,Cali,3,Industria,proyeccion,222760498.23101917,,
2026-06-01,Cali,3,Madera y Papel,proyeccion,126206764.96441747,,
2026-06-01,Cali,3,Maquinaria y Afines,proyeccion,57286870.19109978,,
2026-06-01,Cali,3,Mining,proyeccion,97436373.02653968,,
2026-06-01,Cali,3,Persona Natural,proyeccion,28683141.266322903,,
2026-06-01,Cali,3,Quimico,proyeccion,313195945.0558922,,
2026-06-01,Cali,3,Servicio de apoyo empresarial,proyeccion,5103623.149023998,,
2026-06-01,Cali,3,Servicios Publicos,proyeccion,43457238.640503876,,
2026-06-01,Cali,3,"Textiles, Confecciones y Cuero",proyeccion,20739835.8049601,,
2026-06-01,Cali,3,Transporte y Logistica,proyeccion,32296878.045068838,,
2026-06-01,Cali,3,Turistico,proyeccion,4968934.0149603905,,
2026-06-01,Barranquilla,4,0,proyeccion,28246109.675172374,,
2026-06-01,Barranquilla,4,Agricultura,proyeccion,32567749.49161304,,
2026-06-01,Barranquilla,4,Articulos Para el Hogar y la Oficina,proyeccion,20884561.760848813,,
2026-06-01,Barranquilla,4,Caucho y Plasticos,proyeccion,18940462.445967562,,
2026-06-01,Barranquilla,4,Comercio,proyeccion,387098155.4529834,,
2026-06-01,Barranquilla,4,Construction,proyeccion,222832683.73034582,,
2026-06-01,Barranquilla,4,Empleados,proyeccion,3686219.4874254237,,
2026-06-01,Barranquilla,4,Equipo de Transporte,proyeccion,10518386.884258134,,
2026-06-01,Barranquilla,4,Food,proyeccion,290366447.77126104,,
2026-06-01,Barranquilla,4,Health/Social,proyeccion,8417579.124315446,,
2026-06-01,Barranquilla,4,Hidrocarburo,proyeccion,59618791.838584825,,
2026-06-01,Barranquilla,4,Industria,proyeccion,767816706.4922562,,
2026-06-01,Barranquilla,4,Madera y Papel,proyeccion,52564972.84892761,,
2026-06-01,Barranquilla,4,Maquinaria y Afines,proyeccion,107198728.44292693,,
2026-06-01,Barranquilla,4,Mining,proyeccion,764652315.2777706,,
2026-06-01,Barranquilla,4,Persona Natural,proyeccion,8009380.381580366,,
2026-06-01,Barranquilla,4,Quimico,proyeccion,239789649.98625827,,
2026-06-01,Barranquilla,4,Servicio de apoyo empresarial,proyeccion,13468472.46314388,,
2026-06-01,Barranquilla,4,Servicios Publicos,proyeccion,68923356.77722837,,
2026-06-01,Barranquilla,4,"Textiles, Confecciones y Cuero",proyeccion,30853378.997565214,,
2026-06-01,Barranquilla,4,Transporte y Logistica,proyeccion,69484468.00395173,,
2026-06-01,Cartagena,5,0,proyeccion,24875962.33134309,,
2026-06-01,Cartagena,5,Caucho y Plasticos,proyeccion,7219944.060284115,,
2026-06-01,Cartagena,5,Comercio,proyeccion,384453015.8131404,,
2026-06-01,Cartagena,5,Construction,proyeccion,341035836.0923881,,
2026-06-01,Cartagena,5,Empleados,proyeccion,4190270.647956525,,
2026-06-01,Cartagena,5,Equipo de Transporte,proyeccion,6255245.230412978,,
2026-06-01,Cartagena,5,Food,proyeccion,322489559.8094884,,
2026-06-01,Cartagena,5,Health/Social,proyeccion,22118358.79031764,,
2026-06-01,Cartagena,5,Hidrocarburo,proyeccion,310388207.6904748,,
2026-06-01,Cartagena,5,Industria,proyeccion,381314521.55679727,,
2026-06-01,Cartagena,5,Madera y Papel,proyeccion,85421968.39464256,,
2026-06-01,Cartagena,5,Maquinaria y Afines,proyeccion,45937220.73123208,,
2026-06-01,Cartagena,5,Mining,proyeccion,170261588.0537126,,
2026-06-01,Cartagena,5,Persona Natural,proyeccion,19606461.07462389,,
2026-06-01,Cartagena,5,Quimico,proyeccion,234198915.61485648,,
2026-06-01,Cartagena,5,Servicio de apoyo empresarial,proyeccion,21589621.50119729,,
2026-06-01,Cartagena,5,Servicios Publicos,proyeccion,252233002.78547356,,
2026-06-01,Cartagena,5,Transporte y Logistica,proyeccion,172745926.9790491,,
2026-06-01,Cartagena,5,Turistico,proyeccion,4391952.1436491385,,
2026-07-01,Medellín,1,0,proyeccion,58921670.557757385,,
2026-07-01,Medellín,1,Agricultura,proyeccion,449742504.07427293,,
2026-07-01,Medellín,1,Articulos Para el Hogar y la Oficina,proyeccion,24554772.66077437,,
2026-07-01,Medellín,1,Caucho y Plasticos,proyeccion,52936490.09455517,,
2026-07-01,Medellín,1,Comercio,proyeccion,1985470121.321781,,
2026-07-01,Medellín,1,Construction,proyeccion,467247828.532481,,
2026-07-01,Medellín,1,Education,proyeccion,5377758.859380488,,
2026-07-01,Medellín,1,Empleados,proyeccion,13090005.738656556,,
2026-07-01,Medellín,1,Equipo de Transporte,proyeccion,25805332.84515432,,
2026-07-01,Medellín,1,Food,proyeccion,1182226622.146821,,
2026-07-01,Medellín,1,Health/Social,proyeccion,32395498.890191864,,
2026-07-01,Medellín,1,Hidrocarburo,proyeccion,161978467.17357293,,
2026-07-01,Medellín,1,IT/Communication,proyeccion,8698384.003552442,,
2026-07-01,Medellín,1,Industria,proyeccion,835824055.4697016,,
2026-07-01,Medellín,1,Madera y Papel,proyeccion,137533523.7583704,,
2026-07-01,Medellín,1,Maquinaria y Afines,proyeccion,136500687.6940272,,
2026-07-01,Medellín,1,Mining,proyeccion,517793602.6853164,,
2026-07-01,Medellín,1,Persona Natural,proyeccion,25942185.17958818,,
2026-07-01,Medellín,1,Quimico,proyeccion,438743089.9590762,,
2026-07-01,Medellín,1,Servicio de apoyo empresarial,proyeccion,140592111.23984164,,
2026-07-01,Medellín,1,Servicios Publicos,proyeccion,258580432.84842765,,
2026-07-01,Medellín,1,"Textiles, Confecciones y Cuero",proyeccion,82946717.84024738,,
2026-07-01,Medellín,1,Transporte y Logistica,proyeccion,125016513.20631553,,
2026-07-01,Medellín,1,Turistico,proyeccion,6937143.338167158,,
2026-07-01,Bogotá,2,0,proyeccion,34364583.44161328,,
2026-07-01,Bogotá,2,Agricultura,proyeccion,425652499.3267511,,
2026-07-01,Bogotá,2,Articulos Para el Hogar y la Oficina,proyeccion,104476229.0149817,,
2026-07-01,Bogotá,2,Caucho y Plasticos,proyeccion,35762274.70338046,,
2026-07-01,Bogotá,2,Comercio,proyeccion,2192028153.0062222,,
2026-07-01,Bogotá,2,Construction,proyeccion,184451257.47701907,,
2026-07-01,Bogotá,2,Education,proyeccion,8322893.140543973,,
2026-07-01,Bogotá,2,Empleados,proyeccion,16851253.98158163,,
2026-07-01,Bogotá,2,Energy supply,proyeccion,19232588.753830682,,
2026-07-01,Bogotá,2,Equipo de Transporte,proyeccion,293776332.8452887,,
2026-07-01,Bogotá,2,Food,proyeccion,1267877083.743238,,
2026-07-01,Bogotá,2,Health/Social,proyeccion,22293902.47223238,,
2026-07-01,Bogotá,2,Hidrocarburo,proyeccion,559157746.791658,,
2026-07-01,Bogotá,2,IT/Communication,proyeccion,31563480.28527907,,
2026-07-01,Bogotá,2,Industria,proyeccion,477604967.30326974,,
2026-07-01,Bogotá,2,Madera y Papel,proyeccion,94410371.72211605,,
2026-07-01,Bogotá,2,Maquinaria y Afines,proyeccion,278759999.08210015,,
2026-07-01,Bogotá,2,Mining,proyeccion,865278188.2699853,,
2026-07-01,Bogotá,2,Persona Natural,proyeccion,22942514.174000517,,
2026-07-01,Bogotá,2,Quimico,proyeccion,615669447.4171684,,
2026-07-01,Bogotá,2,Servicio de apoyo empresarial,proyeccion,35409956.38544656,,
2026-07-01,Bogotá,2,Servicios Publicos,proyeccion,102583480.80855991,,
2026-07-01,Bogotá,2,"Textiles, Confecciones y Cuero",proyeccion,50971622.240739696,,
2026-07-01,Bogotá,2,Transporte y Logistica,proyeccion,190852003.3684459,,
2026-07-01,Bogotá,2,Turistico,proyeccion,2976291.154182518,,
2026-07-01,Cali,3,0,proyeccion,25073487.302751586,,
2026-07-01,Cali,3,Agricultura,proyeccion,27778522.051835585,,
2026-07-01,Cali,3,Articulos Para el Hogar y la Oficina,proyeccion,23249912.983474806,,
2026-07-01,Cali,3,Caucho y Plasticos,proyeccion,75261786.60037784,,
2026-07-01,Cali,3,Comercio,proyeccion,899505788.6597548,,
2026-07-01,Cali,3,Construction,proyeccion,65791870.26603781,,
