fecha,Sucursal,bodega,dpto,tipo,venta_neta
2026-08-01,Cali,3,15,proyeccion,129789243.04974075
2026-08-01,Cali,3,1725,proyeccion,245223185.35959774
2026-08-01,Cali,3,25,proyeccion,315170360.2562247
2026-08-01,Cali,3,76,proyeccion,131378152.03388949
2026-08-01,Cali,3,80,proyeccion,255646655.83619788
2026-08-01,Cali,3,E,proyeccion,294552984.17616725
2026-08-01,Barranquilla,4,0605,proyeccion,42759394.84664024
2026-08-01,Barranquilla,4,07,proyeccion,419511345.05763555
2026-08-01,Barranquilla,4,1301,proyeccion,114488622.8652075
2026-08-01,Barranquilla,4,14,proyeccion,110664094.38198262
2026-08-01,Barranquilla,4,15,proyeccion,193862886.2090044
2026-08-01,Barranquilla,4,1725,proyeccion,109512783.99972507
2026-08-01,Barranquilla,4,25,proyeccion,416763785.1981476
2026-08-01,Barranquilla,4,76,proyeccion,52536095.99928
2026-08-01,Barranquilla,4,80,proyeccion,143728122.41148758
2026-08-01,Barranquilla,4,E,proyeccion,660720768.1774802
2026-08-01,Cartagena,5,0605,proyeccion,50785350.2603985
2026-08-01,Cartagena,5,07,proyeccion,725400387.7551154
2026-08-01,Cartagena,5,1301,proyeccion,127866729.44454657
2026-08-01,Cartagena,5,14,proyeccion,35322463.07388073
2026-08-01,Cartagena,5,15,proyeccion,131711917.2385066
2026-08-01,Cartagena,5,1725,proyeccion,252881624.2034578
2026-08-01,Cartagena,5,25,proyeccion,250461313.49322042
2026-08-01,Cartagena,5,76,proyeccion,111025668.93069714
2026-08-01,Cartagena,5,80,proyeccion,132762975.65261345
2026-08-01,Cartagena,5,E,proyeccion,180680669.8655476
2026-09-01,Medellín,1,0605,proyeccion,254429026.88723892
2026-09-01,Medellín,1,07,proyeccion,1852534300.174032
2026-09-01,Medellín,1,1301,proyeccion,302158327.0526068
2026-09-01,Medellín,1,14,proyeccion,111398303.46790259
2026-09-01,Medellín,1,15,proyeccion,337925767.4693187
2026-09-01,Medellín,1,1725,proyeccion,356409656.6445876
2026-09-01,Medellín,1,25,proyeccion,882317208.4893134
2026-09-01,Medellín,1,76,proyeccion,166696235.29379463
2026-09-01,Medellín,1,80,proyeccion,430390766.1680551
2026-09-01,Medellín,1,E,proyeccion,738400146.2556121
2026-09-01,Bogotá,2,0605,proyeccion,336572921.6789655
2026-09-01,Bogotá,2,07,proyeccion,2298778776.2958894
2026-09-01,Bogotá,2,1301,proyeccion,245533222.26306984
2026-09-01,Bogotá,2,14,proyeccion,255887029.5179517
2026-09-01,Bogotá,2,15,proyeccion,435251268.4159377
2026-09-01,Bogotá,2,1725,proyeccion,452853396.96575433
2026-09-01,Bogotá,2,25,proyeccion,1291014571.42086
2026-09-01,Bogotá,2,76,proyeccion,160191505.0461216
2026-09-01,Bogotá,2,80,proyeccion,291041746.8337972
2026-09-01,Bogotá,2,E,proyeccion,390976542.9734695
2026-09-01,Cali,3,0605,proyeccion,135652761.83038825
2026-09-01,Cali,3,07,proyeccion,717246121.7918541
2026-09-01,Cali,3,1301,proyeccion,126749630.04118061
2026-09-01,Cali,3,14,proyeccion,121357595.67426988
2026-09-01,Cali,3,15,proyeccion,128978916.00964433
2026-09-01,Cali,3,1725,proyeccion,278715835.66813177
2026-09-01,Cali,3,25,proyeccion,305243717.59245694
2026-09-01,Cali,3,76,proyeccion,145965696.94703352
2026-09-01,Cali,3,80,proyeccion,272994476.9024731
2026-09-01,Cali,3,E,proyeccion,337643915.2307383
2026-09-01,Barranquilla,4,0605,proyeccion,43357951.547506854
2026-09-01,Barranquilla,4,07,proyeccion,441366188.22227484
2026-09-01,Barranquilla,4,1301,proyeccion,124223653.88973346
2026-09-01,Barranquilla,4,14,proyeccion,112471554.75561333
2026-09-01,Barranquilla,4,15,proyeccion,199068795.75303185
2026-09-01,Barranquilla,4,1725,proyeccion,112946031.74170412
2026-09-01,Barranquilla,4,25,proyeccion,416345521.55142176
2026-09-01,Barranquilla,4,76,proyeccion,53797842.997251615
2026-09-01,Barranquilla,4,80,proyeccion,148084632.22430784
2026-09-01,Barranquilla,4,E,proyeccion,681694588.6723833
2026-09-01,Cartagena,5,0605,proyeccion,50135934.6972737
2026-09-01,Cartagena,5,07,proyeccion,730707086.3526559
2026-09-01,Cartagena,5,1301,proyeccion,111312499.46604373
2026-09-01,Cartagena,5,14,proyeccion,35262444.693993375
2026-09-01,Cartagena,5,15,proyeccion,151054701.90711686
2026-09-01,Cartagena,5,1725,proyeccion,252605763.20939392
2026-09-01,Cartagena,5,25,proyeccion,245039979.78156066
2026-09-01,Cartagena,5,76,proyeccion,107179552.87332025
2026-09-01,Cartagena,5,80,proyeccion,114344924.31174333
2026-09-01,Cartagena,5,E,proyeccion,138825065.589873
2026-10-01,Medellín,1,0605,proyeccion,266381751.932439
2026-10-01,Medellín,1,07,proyeccion,1869770668.716996
2026-10-01,Medellín,1,1301,proyeccion,305828727.0332638
2026-10-01,Medellín,1,14,proyeccion,144038588.10781565
2026-10-01,Medellín,1,15,proyeccion,323556282.3428199
2026-10-01,Medellín,1,1725,proyeccion,347642698.5184348
2026-10-01,Medellín,1,25,proyeccion,888551905.681429
2026-10-01,Medellín,1,76,proyeccion,165519384.1294144
2026-10-01,Medellín,1,80,proyeccion,412161841.25355583
2026-10-01,Medellín,1,E,proyeccion,744246236.8909099
2026-10-01,Bogotá,2,0605,proyeccion,343943774.8734847
2026-10-01,Bogotá,2,07,proyeccion,2299521778.041649
2026-10-01,Bogotá,2,1301,proyeccion,236667960.09624177
2026-10-01,Bogotá,2,14,proyeccion,266507310.9317527
2026-10-01,Bogotá,2,15,proyeccion,411578403.36059004
2026-10-01,Bogotá,2,1725,proyeccion,516268822.126115
2026-10-01,Bogotá,2,25,proyeccion,1238136018.5415254
2026-10-01,Bogotá,2,76,proyeccion,161864066.8091058
2026-10-01,Bogotá,2,80,proyeccion,308118251.036819
2026-10-01,Bogotá,2,E,proyeccion,410005357.156749
2026-10-01,Cali,3,0605,proyeccion,136492404.73011518
2026-10-01,Cali,3,07,proyeccion,714046407.1258185
2026-10-01,Cali,3,1301,proyeccion,122727034.2749634
2026-10-01,Cali,3,14,proyeccion,116079750.54634291
2026-10-01,Cali,3,15,proyeccion,131092457.05316202
2026-10-01,Cali,3,1725,proyeccion,239071862.08063218
2026-10-01,Cali,3,25,proyeccion,307045821.5572412
2026-10-01,Cali,3,76,proyeccion,132972124.68552214
2026-10-01,Cali,3,80,proyeccion,268909325.7716865
2026-10-01,Cali,3,E,proyeccion,329176494.9251641
2026-10-01,Barranquilla,4,0605,proyeccion,45192080.790232986
2026-10-01,Barranquilla,4,07,proyeccion,432249080.16291285
2026-10-01,Barranquilla,4,1301,proyeccion,146350703.48338592
2026-10-01,Barranquilla,4,14,proyeccion,142662088.18291497
2026-10-01,Barranquilla,4,15,proyeccion,199269497.388744
2026-10-01,Barranquilla,4,1725,proyeccion,117740566.97935498
2026-10-01,Barranquilla,4,25,proyeccion,433851846.9871259
2026-10-01,Barranquilla,4,76,proyeccion,64285179.96722646
2026-10-01,Barranquilla,4,80,proyeccion,142322695.58865988
2026-10-01,Barranquilla,4,E,proyeccion,656282822.76189
2026-10-01,Cartagena,5,0605,proyeccion,50296011.47339985
2026-10-01,Cartagena,5,07,proyeccion,716153466.70929
2026-10-01,Cartagena,5,1301,proyeccion,104989169.83728318
2026-10-01,Cartagena,5,14,proyeccion,49388656.11747455
2026-10-01,Cartagena,5,15,proyeccion,132972560.00610271
2026-10-01,Cartagena,5,1725,proyeccion,251949973.73809192
2026-10-01,Cartagena,5,25,proyeccion,245556661.6357186
2026-10-01,Cartagena,5,76,proyeccion,108090741.08692433
2026-10-01,Cartagena,5,80,proyeccion,128149766.69724764
2026-10-01,Cartagena,5,E,proyeccion,148935921.15154803
